account_id,customer_id,account_type,balance,txn_id,txn_date,txn_type,txn_amount,txn_channel
403701,370,Loan,-1034.26,406,2024-08-01,Debit,233.4,Branch
403702,370,Current,99.5,410,2024-06-23,Credit,7.97,Online
403702,370,Current,99.5,411,2024-08-15,Debit,-45.14,ATM
403702,370,Current,99.5,408,2024-09-10,Debit,150.15,Mobile
403702,370,Current,99.5,409,2024-12-28,Credit,165.97,Online
403710,371,Loan,-438.76,412,2024-01-05,Debit,1.14,Branch
403711,371,Current,-1130.48,413,2024-05-28,Credit,51.35,Branch
403712,371,Savings,-783.26,416,2024-04-16,Debit,-12.35,Online
403712,371,Savings,-783.26,417,2024-04-25,Debit,3.6,ATM
403712,371,Savings,-783.26,415,2024-06-11,,30.4,
403712,371,Savings,-783.26,414,2024-08-10,Credit,53.29,App
403720,372,Current,2014.61,418,2024-07-08,Debit,-13.81,Branch
403730,373,Current,-87.42,419,2024-06-12,Credit,29.17,Branch
403731,373,Current,-1976.1,420,2024-12-10,Credit,-23.42,Online
403732,373,Loan,1889.13,421,2024-02-22,Credit,130.76,ATM
403732,373,Loan,1889.13,422,2024-03-28,Credit,100.38,ATM
403740,374,Current,-1079.4,423,2025-04-06,Debit,21.68,Online
403741,374,Current,672.96,427,2024-02-29,Debit,0.0,Online
403741,374,Current,672.96,428,2024-06-13,Credit,-7.2,ATM
403741,374,Current,672.96,426,2024-08-06,Debit,221.34,ATM
403741,374,Current,672.96,425,2024-09-29,Credit,-195.46,Online
403741,374,Current,672.96,424,2024-12-01,Credit,-212.6,Online
403750,375,Loan,1129.77,430,2024-02-19,,0.0,Online
403750,375,Loan,1129.77,431,2024-03-07,Credit,-65.13,ATM
403750,375,Loan,1129.77,432,2024-03-09,Debit,-136.64,ATM
403750,375,Loan,1129.77,433,2024-04-01,,-81.29,Mobile
403750,375,Loan,1129.77,429,2024-05-28,Debitt,-6.59,Online
403760,376,Current,2788.43,436,2024-02-16,Credit,-59.56,Mobile
403760,376,Current,2788.43,434,2024-02-28,Debit,-435.4,Online
403760,376,Current,2788.43,438,2024-04-04,Credit,0.0,ATM
403760,376,Current,2788.43,437,2024-04-23,Credit,-75.71,ATM
403760,376,Current,2788.43,435,2025-09-23,Debit,-189.84,Branch
403770,377,Savings,-1162.07,443,2024-05-19,Debit,-21.34,Online
403770,377,Savings,-1162.07,440,2024-08-29,Debit,-39.32,App
403770,377,Savings,-1162.07,442,2024-09-27,Credit,-21.02,Branch
403770,377,Savings,-1162.07,441,2024-12-05,Credit,0.0,Mobile
403770,377,Savings,-1162.07,439,2024-12-27,Credit,85.5,Online
403771,377,Savings,-1314.45,445,2023-04-06,Credit,405.7,Online
403771,377,Savings,-1314.45,444,2024-01-14,Debit,-290.96,Online
403780,378,Current,2371.67,449,2024-01-08,Crediit,-47.38,ATM
403780,378,Current,2371.67,446,2024-03-26,Credit,267.12,ATM
403780,378,Current,2371.67,448,2024-08-16,Credit,9.07,ATM
403780,378,Current,2371.67,447,2024-12-19,Debit,-57.75,ATM
403781,378,Loan,3054.06,452,2024-04-10,Crediit,152.45,ATM
403781,378,Loan,3054.06,450,2024-09-15,Debit,,ATM
403781,378,Loan,3054.06,451,2024-12-01,Debit,-78.89,Branch
403782,378,Loan,1056.66,454,2024-03-07,Debit,6.21,
403782,378,Loan,1056.66,456,2024-03-17,Credit,-220.77,Online
403782,378,Loan,1056.66,457,2024-05-30,Credit,-162.76,ATM
403782,378,Loan,1056.66,455,2024-08-25,Credit,-32.03,Online
403782,378,Loan,1056.66,453,2024-09-11,Credit,-25.62,ATM
403790,379,Current,975.89,458,2024-01-05,Credit,123.76,Mobile
403790,379,Current,975.89,459,2024-08-23,Credit,-79.13,Branch
403800,380,Loan,1322.54,463,2024-03-04,Credit,59.87,Online
403800,380,Loan,1322.54,461,2024-06-10,Debit,20.35,Online
403800,380,Loan,1322.54,460,2024-10-31,Credit,25.47,Online
403800,380,Loan,1322.54,462,2025-06-20,Debit,79.54,Branch
403801,380,Loan,242.25,464,2024-05-14,Credit,-557.0,Branch
403802,380,Current,-101.12,465,2023-09-09,,-76.04,Online
403802,380,Current,-101.12,469,2024-01-02,Credit,-231.28,
403802,380,Current,-101.12,468,2024-01-17,Credit,-120.32,ATM
403802,380,Current,-101.12,466,2024-05-06,,,Online
403802,380,Current,-101.12,467,2025-03-05,Credit,-40.07,Branch
403810,381,Current,2980.18,470,2024-07-30,Debitt,60.25,Branch
403811,381,Savings,847.25,471,2024-12-25,Credit,-225.6,Online
403812,381,Savings,1934.47,472,2024-05-13,Debit,441.03,ATM
403820,382,Loan,2094.5,474,2024-02-07,Debit,93.4,Branch
403820,382,Loan,2094.5,473,2024-07-18,Debitt,-241.57,Branch
403820,382,Loan,2094.5,475,2025-11-22,Debit,,Online
403821,382,Current,1851.51,477,2024-12-25,Credit,-93.2,ATM
403821,382,Current,1851.51,476,2024-12-27,Debit,-39.48,Branch
403822,382,Current,1760.58,481,2023-09-05,Credit,-27.18,Online
403822,382,Current,1760.58,480,2024-02-24,Credit,24.52,ATM
403822,382,Current,1760.58,479,2024-03-26,Debit,7.29,Branch
403822,382,Current,1760.58,478,2024-05-26,,-14.01,ATM
403822,382,Current,1760.58,482,2024-07-23,Debit,-3.87,
403830,383,Current,518.95,485,2023-10-15,Credit,29.58,ATM
403830,383,Current,518.95,486,2024-04-02,Debit,-36.01,Online
403830,383,Current,518.95,487,2024-10-21,Debit,-271.63,Branch
403830,383,Current,518.95,484,2024-11-14,Credit,-62.87,Branch
403830,383,Current,518.95,483,2024-12-24,Credit,42.83,ATM
403831,383,Loan,2182.48,492,2024-02-19,Debit,999999.99,Branch
403831,383,Loan,2182.48,491,2024-04-01,Debit,999999.99,Online
403831,383,Loan,2182.48,489,2024-06-09,Debitt,-49.07,ATM
403831,383,Loan,2182.48,490,2024-08-27,Debit,-186.78,Online
403831,383,Loan,2182.48,488,2025-11-01,Debit,352.19,ATM
403832,383,Current,502.77,494,2024-02-23,Debit,297.3,Mobile
403832,383,Current,502.77,497,2024-06-08,Credit,49.44,
403832,383,Current,502.77,496,2024-10-21,Debit,120.93,ATM
403832,383,Current,502.77,495,2024-11-05,Credit,-43.94,Mobile
403832,383,Current,502.77,493,2024-11-08,Credit,53.62,ATM
403840,384,Loan,2326.19,502,2024-02-02,Credit,-400.17,Mobile
403840,384,Loan,2326.19,500,2024-06-16,Debit,-18.55,Online
403840,384,Loan,2326.19,499,2024-10-25,Credit,-196.74,Online
403840,384,Loan,2326.19,501,2024-11-18,Credit,118.79,ATM
403840,384,Loan,2326.19,498,2025-07-22,Credit,2.68,Online
403841,384,Current,-720.6,504,2024-05-13,Credit,13.86,Branch
403841,384,Current,-720.6,505,2024-06-18,Credit,47.6,ATM
403841,384,Current,-720.6,503,2024-08-13,Crediit,233.72,Online
403842,384,Savings,1165.77,507,2024-02-03,Debit,-186.48,Branch
403842,384,Savings,1165.77,510,2024-02-05,Debit,7.28,ATM
403842,384,Savings,1165.77,506,2024-03-27,Credit,-364.72,ATM
403842,384,Savings,1165.77,509,2024-06-18,Credit,319.2,App
403842,384,Savings,1165.77,508,2024-09-29,Debit,-125.95,ATM
403850,385,Savings,1996.14,511,2024-04-21,,83.61,Online
403851,385,Savings,1863.15,512,2023-07-29,Debit,265.21,ATM
403851,385,Savings,1863.15,514,2024-08-20,Debit,,ATM
403851,385,Savings,1863.15,513,2024-12-09,Credit,-69.58,Branch
403852,385,Loan,683.03,516,2023-11-05,Credit,-178.23,Branch
403852,385,Loan,683.03,515,2024-11-01,Debit,162.19,
403852,385,Loan,683.03,517,2024-11-02,Debit,,Online
403860,386,Loan,935.29,518,2023-03-09,Debit,8.73,Online
403870,387,Current,-1366.79,519,2024-01-09,Debit,-4.78,Online
403871,387,Current,-2291.69,520,2023-07-02,Debit,400.01,Branch
403871,387,Current,-2291.69,522,2024-02-13,Debitt,-443.48,Online
403871,387,Current,-2291.69,521,2024-11-21,Debit,-20.69,ATM
403880,388,Savings,462.75,523,2024-03-31,Debit,44.13,Branch
403881,388,Loan,-1313.24,527,2024-04-14,Crediit,-181.14,Online
403881,388,Loan,-1313.24,526,2024-04-20,Debit,,Online
403881,388,Loan,-1313.24,524,2024-06-08,Credit,41.66,Branch
403881,388,Loan,-1313.24,525,2024-09-03,Debit,11.26,Branch
403890,389,Current,-579.75,529,2024-05-06,Debit,270.08,Online
403890,389,Current,-579.75,528,2024-05-31,Debit,-70.11,Branch
403891,389,Loan,3863.22,530,2023-11-20,Debit,-182.34,Branch
403891,389,Loan,3863.22,531,2024-05-21,Credit,69.03,Branch
403891,389,Loan,3863.22,532,2024-09-19,Debit,-4.61,Online
403892,389,Current,1593.13,537,2024-01-12,Debit,0.0,App
403892,389,Current,1593.13,533,2024-03-04,Debit,126.96,Branch
403892,389,Current,1593.13,534,2024-05-05,Debit,18.19,ATM
403892,389,Current,1593.13,536,2024-12-17,Debit,-223.81,ATM
403892,389,Current,1593.13,535,2025-08-04,,-197.19,ATM
403900,390,Current,1976.48,539,2024-02-25,Credit,,Online
403900,390,Current,1976.48,541,2024-04-25,Debit,67.32,Online
403900,390,Current,1976.48,538,2024-06-30,Debit,21.82,Branch
403900,390,Current,1976.48,540,2024-11-27,Debit,-20.12,Branch
403900,390,Current,1976.48,542,2025-03-03,Credit,0.88,ATM
403901,390,Savings,-1502.05,543,2024-03-10,Debit,38.96,
403901,390,Savings,-1502.05,544,2024-08-07,Debit,-470.76,Branch
403910,391,Current,3023.11,545,2024-02-11,Credit,0.0,ATM
403910,391,Current,3023.11,546,2024-03-17,Debit,90.51,Online
403910,391,Current,3023.11,547,2024-08-21,Debit,-35.87,Branch
403911,391,Current,-1207.23,548,2023-12-16,Credit,-224.54,ATM
403911,391,Current,-1207.23,552,2024-01-04,Debit,-78.02,Branch
403911,391,Current,-1207.23,550,2024-03-10,Credit,28.61,Branch
403911,391,Current,-1207.23,549,2024-04-01,Debit,76.23,Online
403911,391,Current,-1207.23,551,2024-07-03,Credit,-51.48,ATM
403912,391,Savings,3263.81,553,2023-12-05,Debit,-64.77,Branch
403912,391,Savings,3263.81,556,2024-02-22,Credit,-86.91,Online
403912,391,Savings,3263.81,554,2024-04-18,Debitt,0.0,App
403912,391,Savings,3263.81,555,2024-09-19,Debit,999999.99,ATM
403920,392,Loan,1586.87,558,2024-01-01,Credit,-100.33,Branch
403920,392,Loan,1586.87,559,2024-11-24,,-7.07,ATM
403920,392,Loan,1586.87,557,2024-12-24,Debit,37.03,
403930,393,Current,1928.45,561,2024-07-07,Credit,0.0,ATM
403930,393,Current,1928.45,560,2024-11-22,Credit,-9.37,ATM
403940,394,Savings,2977.06,562,2024-06-07,Credit,0.0,ATM
403941,394,Savings,-639.06,564,2023-02-15,Debit,227.8,Online
403941,394,Savings,-639.06,563,2024-02-29,Credit,-64.4,Branch
403942,394,Current,86.23,565,2024-02-03,Credit,78.52,
403950,395,Savings,-2675.42,566,2023-06-16,Debit,250.02,Online
403950,395,Savings,-2675.42,568,2024-05-24,Credit,,ATM
403950,395,Savings,-2675.42,567,2024-08-21,Debit,-61.3,ATM
403951,395,Savings,1962.05,573,2024-01-21,Debit,41.02,Online
403951,395,Savings,1962.05,572,2024-01-26,Debit,-146.68,Branch
403951,395,Savings,1962.05,570,2024-09-19,Debit,38.77,ATM
403951,395,Savings,1962.05,571,2024-09-25,Credit,-160.58,Online
403951,395,Savings,1962.05,569,2025-01-22,Credit,-66.56,ATM
403960,396,Current,1477.93,578,2024-04-15,Credit,-18.65,ATM
403960,396,Current,1477.93,575,2024-10-05,Debit,18.29,Branch
403960,396,Current,1477.93,576,2024-10-23,Debit,-166.36,Online
403960,396,Current,1477.93,574,2024-11-19,Debit,-389.24,Branch
403960,396,Current,1477.93,577,2025-03-01,Crediit,113.63,Branch
403961,396,Loan,-1361.67,581,2024-07-29,Credit,55.23,Online
403961,396,Loan,-1361.67,579,2024-10-23,Debit,-206.48,Branch
403961,396,Loan,-1361.67,580,2024-11-02,Credit,21.06,ATM
403961,396,Loan,-1361.67,582,2024-11-15,Debit,-168.12,Branch
403970,397,Savings,-545.73,586,2024-01-31,Credit,102.75,ATM
403970,397,Savings,-545.73,584,2024-06-13,Credit,-252.65,Online
403970,397,Savings,-545.73,585,2024-11-16,Credit,-43.2,ATM
403970,397,Savings,-545.73,583,2025-05-26,Debit,999999.99,Online
403971,397,Savings,3661.78,587,2024-04-16,Credit,,App
403972,397,Loan,1207.4,588,2024-06-06,,33.14,Branch
403972,397,Loan,1207.4,589,2024-10-16,Credit,-30.55,Mobile
403972,397,Loan,1207.4,590,2025-04-25,Credit,2.49,Branch
403980,398,Current,2054.23,594,2024-01-01,,1.26,ATM
403980,398,Current,2054.23,592,2024-01-16,Credit,20.62,Online
403980,398,Current,2054.23,591,2024-06-16,Debit,0.0,Online
403980,398,Current,2054.23,593,2024-12-23,Credit,-331.43,
403981,398,Loan,692.99,595,2024-07-02,Credit,-149.45,ATM
403981,398,Loan,692.99,596,2024-12-13,Debitt,378.23,ATM
403990,399,Current,-85.9,599,2024-01-09,Debit,-106.62,Branch
403990,399,Current,-85.9,598,2024-02-03,Debit,-45.41,Mobile
403990,399,Current,-85.9,597,2024-09-17,Credit,78.46,ATM
404000,400,Loan,-322.38,603,2024-05-17,Debit,-95.46,ATM
404000,400,Loan,-322.38,601,2024-08-28,Debit,-275.71,ATM
404000,400,Loan,-322.38,602,2024-12-19,Credit,999999.99,Online
404000,400,Loan,-322.38,600,2024-12-24,Debit,999999.99,ATM
