account_id,customer_id,account_type,balance,txn_id,txn_date,txn_type,txn_amount,txn_channel
100750,75,Current,1364.31,409,2022-02-05,,-140.39,ATM
100750,75,Current,1364.31,408,2023-05-29,Credit,256.85,Branch
100750,75,Current,1364.31,407,2023-12-07,Crediit,59.98,Online
100760,76,Loan,1694.99,411,2023-02-09,Credit,,Online
100760,76,Loan,1694.99,413,2023-05-19,Debit,0,Online
100760,76,Loan,1694.99,414,2023-07-02,Debit,-197.54,
100760,76,Loan,1694.99,412,2023-09-10,Debit,41.29,
100760,76,Loan,1694.99,410,2023-09-19,Debit,112.18,Branch
100770,77,Savings,129.89,415,2023-04-28,Debit,6.88,Branch
100780,78,Current,227.96,420,2022-03-06,Debit,-31.49,Branch
100780,78,Current,227.96,416,2023-01-19,Credit,-20.4,ATM
100780,78,Current,227.96,419,2023-03-08,,18.06,ATM
100780,78,Current,227.96,417,2023-07-03,Credit,-35.64,ATM
100780,78,Current,227.96,418,2024-12-24,Debit,215.3,Online
100781,78,Loan,2000.69,422,2023-01-26,Credit,-173.94,
100781,78,Loan,2000.69,423,2023-05-24,Credit,22.91,ATM
100781,78,Loan,2000.69,421,2023-08-14,Credit,173.35,Online
100781,78,Loan,2000.69,424,2023-09-17,,35.21,ATM
100781,78,Loan,2000.69,425,2024-03-13,Debit,12.34,App
100782,78,Current,1672.86,426,2022-12-29,Credit,999999.99,Branch
100782,78,Current,1672.86,427,2023-05-08,Debit,146.85,
100782,78,Current,1672.86,429,2023-10-21,Credit,17.93,ATM
100782,78,Current,1672.86,428,2024-08-08,Debit,-12.67,Online
100790,79,Savings,1208,430,2023-03-04,Debit,207.43,ATM
100790,79,Savings,1208,433,2023-04-16,Credit,14.69,ATM
100790,79,Savings,1208,432,2023-06-19,Debit,-266.64,Online
100790,79,Savings,1208,431,2023-12-18,Credit,-70.45,Online
100791,79,Loan,-1646.41,435,2022-04-20,,58.64,Online
100791,79,Loan,-1646.41,434,2023-05-23,Credit,458.08,Online
100791,79,Loan,-1646.41,436,2023-07-06,Crediit,127.2,Branch
100791,79,Loan,-1646.41,437,2023-12-23,Crediit,42.86,Online
100800,80,Savings,3513.18,439,2023-05-02,Debit,198.45,Branch
100800,80,Savings,3513.18,440,2023-07-19,Debit,,Branch
100800,80,Savings,3513.18,442,2023-08-06,Debit,198.57,Online
100800,80,Savings,3513.18,441,2023-09-18,Credit,999999.99,Online
100800,80,Savings,3513.18,438,2023-11-01,Debitt,46.71,Branch
100801,80,Savings,2478.96,445,2023-03-03,Debit,-170.6,Online
100801,80,Savings,2478.96,443,2023-04-14,Debit,-58.47,Branch
100801,80,Savings,2478.96,444,2023-09-27,Credit,502.29,Branch
100801,80,Savings,2478.96,446,2023-11-15,Credit,223.01,Online
100801,80,Savings,2478.96,447,2023-12-16,Debit,-98.14,ATM
100802,80,Loan,3873.08,450,2023-08-07,Debit,64.05,Online
100802,80,Loan,3873.08,448,2023-08-28,Credit,130.2,Branch
100802,80,Loan,3873.08,449,2024-03-11,Debit,,Online
100810,81,Loan,1522.29,454,2022-02-16,Credit,-55.64,ATM
100810,81,Loan,1522.29,453,2023-03-07,Credit,-25.62,Online
100810,81,Loan,1522.29,452,2023-08-27,Credit,51.4,
100810,81,Loan,1522.29,455,2023-10-31,,-206.48,ATM
100810,81,Loan,1522.29,451,2023-12-06,Credit,-26.62,Online
100811,81,Current,1684.83,456,2023-08-07,Debitt,55,Branch
100811,81,Current,1684.83,457,2023-08-19,Debit,198.24,Branch
100811,81,Current,1684.83,458,2023-11-21,Credit,-22.16,ATM
100820,82,Current,2967.57,459,2023-05-02,Debit,-62.99,ATM
100821,82,Current,-1219.46,464,2023-05-28,Debit,-120.24,Online
100821,82,Current,-1219.46,463,2023-06-19,Debitt,-235.65,ATM
100821,82,Current,-1219.46,460,2023-06-24,Credit,61.57,Branch
100821,82,Current,-1219.46,462,2023-06-27,Credit,-214.22,Online
100821,82,Current,-1219.46,461,2023-11-24,,154.16,Branch
100830,83,Savings,841.35,467,2023-03-26,Credit,94.85,Online
100830,83,Savings,841.35,466,2023-04-30,Debit,-2.49,ATM
100830,83,Savings,841.35,465,2023-09-27,Credit,30.32,Online
100840,84,Savings,1140.18,471,2023-01-07,Debit,,ATM
100840,84,Savings,1140.18,468,2023-01-22,Debit,999999.99,Online
100840,84,Savings,1140.18,472,2023-04-29,Credit,-277.27,ATM
100840,84,Savings,1140.18,470,2023-05-07,Debit,-130.54,Online
100840,84,Savings,1140.18,469,2024-09-15,Debit,,ATM
100841,84,Loan,-1354.97,475,2023-02-08,Debit,85.57,Online
100841,84,Loan,-1354.97,474,2023-02-23,,38.5,Branch
100841,84,Loan,-1354.97,477,2023-03-19,Debit,89.36,ATM
100841,84,Loan,-1354.97,473,2023-07-22,Debit,1.34,Online
100841,84,Loan,-1354.97,476,2023-08-27,Credit,999999.99,ATM
100842,84,Loan,432.28,480,2023-01-18,Credit,-190.61,ATM
100842,84,Loan,432.28,478,2023-01-26,Credit,11.92,Branch
100842,84,Loan,432.28,479,2023-06-10,Debit,261.78,ATM
100842,84,Loan,432.28,482,2023-10-31,Debit,-109.39,ATM
100842,84,Loan,432.28,481,2023-12-25,Debit,,Online
100850,85,Savings,1040.48,483,2023-04-22,Debit,0,Branch
100850,85,Savings,1040.48,484,2023-11-18,Debit,489.82,ATM
100860,86,Loan,297.04,487,2023-03-13,Credit,,ATM
100860,86,Loan,297.04,485,2023-03-29,Credit,,ATM
100860,86,Loan,297.04,486,2023-10-06,Credit,141.24,Branch
100870,87,Loan,2315.21,488,2023-12-31,Debit,19.21,Branch
100880,88,Loan,463.46,489,2023-01-10,Debit,41.67,Online
100880,88,Loan,463.46,491,2023-04-08,Crediit,70.56,ATM
100880,88,Loan,463.46,490,2023-07-14,Debit,0,Branch
100881,88,Loan,24.71,495,2023-01-02,Credit,-352.85,ATM
100881,88,Loan,24.71,494,2023-02-06,Credit,150.61,ATM
100881,88,Loan,24.71,492,2023-05-23,Debit,,ATM
100881,88,Loan,24.71,493,2023-07-20,Credit,344.92,Online
100881,88,Loan,24.71,496,2024-12-21,Credit,0,ATM
100882,88,Savings,836.78,500,2023-02-25,Credit,-67.09,Online
100882,88,Savings,836.78,499,2023-03-12,Debit,347,ATM
100882,88,Savings,836.78,498,2023-10-15,Credit,-215.64,Online
100882,88,Savings,836.78,501,2023-10-24,Credit,-60.92,Online
100882,88,Savings,836.78,497,2024-02-29,Debit,-304.48,ATM
100890,89,Current,-889.51,502,2023-04-21,Credit,61.62,Online
100891,89,Savings,-74.14,503,2023-07-29,Debit,151.04,Branch
100892,89,Current,-829.79,505,2023-05-16,Debit,-367.08,Online
100892,89,Current,-829.79,504,2023-12-27,Debit,38.04,ATM
100900,90,Current,1854.8,506,2023-01-19,Credit,178.93,ATM
100900,90,Current,1854.8,508,2023-05-24,Credit,999999.99,Branch
100900,90,Current,1854.8,507,2023-12-19,Credit,395.58,ATM
100910,91,Loan,3531.6,509,2023-03-15,Debit,-25.9,Branch
100920,92,Loan,453.08,513,2023-07-11,Credit,-72.58,ATM
100920,92,Loan,453.08,512,2023-08-08,Debit,-28.89,Online
100920,92,Loan,453.08,510,2023-11-10,Credit,-104.72,Branch
100920,92,Loan,453.08,511,2023-12-18,Crediit,-70.23,Branch
100930,93,Savings,3121.25,515,2023-05-04,,-513.99,ATM
100930,93,Savings,3121.25,514,2023-11-16,Credit,11.6,ATM
100931,93,Current,2358.12,517,2023-01-27,Credit,267.72,Branch
100931,93,Current,2358.12,520,2023-03-26,Debit,52.07,ATM
100931,93,Current,2358.12,516,2023-07-27,Credit,16.68,Online
100931,93,Current,2358.12,519,2023-10-01,Debit,57.15,ATM
100931,93,Current,2358.12,518,2024-01-22,Debit,113.81,Branch
100940,94,Loan,644.26,521,2023-10-14,Debit,-321.29,ATM
100940,94,Loan,644.26,523,2024-02-23,Credit,-52.02,Branch
100940,94,Loan,644.26,522,2024-04-16,Credit,13.59,Online
100950,95,Savings,-72.18,524,2023-04-27,Debit,263.86,ATM
100950,95,Savings,-72.18,526,2023-07-30,Debit,-7.46,ATM
100950,95,Savings,-72.18,525,2023-11-28,Credit,-49.74,Branch
100951,95,Current,1325.32,528,2023-02-23,Debit,,
100951,95,Current,1325.32,527,2023-02-24,Debit,59.5,ATM
100951,95,Current,1325.32,529,2023-11-26,Debit,-33.3,ATM
100952,95,Loan,-898.79,530,2023-03-10,Debit,999999.99,Online
100960,96,Current,1608.74,531,2023-01-28,Credit,-214.68,Branch
100960,96,Current,1608.74,532,2023-03-25,Credit,-274.64,ATM
100961,96,Savings,3102.25,535,2023-02-11,Debit,-88.09,Branch
100961,96,Savings,3102.25,534,2023-03-08,Credit,196.17,ATM
100961,96,Savings,3102.25,537,2023-07-18,Credit,999999.99,Mobile
100961,96,Savings,3102.25,533,2023-09-13,Debit,110.77,Branch
100961,96,Savings,3102.25,536,2023-12-08,Crediit,-210.6,ATM
100970,97,Current,2742.14,540,2023-02-14,Debit,-202.88,ATM
100970,97,Current,2742.14,541,2023-08-27,Credit,94.48,Branch
100970,97,Current,2742.14,539,2023-09-25,,-61.54,ATM
100970,97,Current,2742.14,542,2023-12-17,Debit,-57.38,Branch
100970,97,Current,2742.14,538,2024-11-12,Credit,-14.98,Online
100980,98,Current,-2545.73,543,2023-11-11,Debit,133.23,Branch
100980,98,Current,-2545.73,544,2023-12-30,Credit,-54.72,Online
100990,99,Savings,-1467.28,545,2023-02-06,Debit,-49.57,Branch
100990,99,Savings,-1467.28,546,2023-06-03,Credit,146.46,Online
100990,99,Savings,-1467.28,547,2023-07-29,Crediit,44.76,Mobile
100991,99,Loan,2068.29,548,2023-08-26,Credit,452.92,Online
100991,99,Loan,2068.29,549,2023-10-09,Debit,8.5,ATM
100992,99,Current,1705.5,550,2022-12-03,Credit,186.09,
100992,99,Current,1705.5,552,2023-03-12,Debit,193.64,
100992,99,Current,1705.5,554,2023-04-18,Credit,106.99,Online
100992,99,Current,1705.5,553,2023-10-16,Debit,,Online
100992,99,Current,1705.5,551,2023-10-24,Debit,61.47,Online
101000,100,Current,-332.14,556,2023-02-19,Debit,80.58,Online
101000,100,Current,-332.14,557,2023-03-01,Debit,154.01,Branch
101000,100,Current,-332.14,555,2023-04-11,Debit,-322.3,Online
101000,100,Current,-332.14,558,2023-04-21,Credit,-26.75,Branch
101001,100,Savings,-762.44,560,2023-06-28,Debit,-2.35,Online
101001,100,Savings,-762.44,562,2023-11-01,Credit,83.03,Online
101001,100,Savings,-762.44,559,2023-11-03,Crediit,-176.53,Online
101001,100,Savings,-762.44,561,2023-12-25,Debitt,52.48,Branch
101002,100,Loan,-59.62,564,2023-06-26,Credit,6.45,Branch
101002,100,Loan,-59.62,563,2023-10-16,Credit,357.49,Online
